Team,Game_ID,Home,Average Starting Field Position,Big Plays,Median Pass Yards,Median Rush Yards,Number Of Runs,Sacks,Time Of Possession,Total Points
NO,2011103004,False,22.92307692307692,4.0,6.0,3.0,19.0,6.0,1717.0,20.0
ARI,2011103005,False,23.599999999999994,5.0,0.0,3.0,30.0,6.0,1818.0,26.0
DET,2011103006,False,27.700000000000003,6.0,4.5,3.0,27.0,2.0,1774.0,43.0
WAS,2011103007,False,25.25,4.0,0.0,2.0,12.0,9.0,1509.0,0.0
NE,2011103008,False,23.42857142857143,4.0,2.0,2.5,12.0,3.0,1238.0,17.0
CLE,2011103009,False,24.799999999999997,4.0,3.5,4.0,23.0,4.0,1627.0,10.0
CIN,2011103010,False,29.0,4.0,2.5,3.0,27.0,1.0,1887.0,32.0
DAL,2011103011,False,31.400000000000006,4.0,0.0,5.5,10.0,4.0,1065.0,7.0
SD,2011103100,False,26.400000000000006,12.0,4.0,3.0,26.0,3.0,2249.0,20.0
NYJ,2011110600,False,32.28571428571429,3.0,8.0,3.0,36.0,1.0,,27.0
CLE,2011110601,False,30.125,2.0,3.5,2.0,21.0,4.0,1485.0,12.0
MIA,2011110602,False,35.0,10.0,6.5,3.0,21.0,0.0,1521.0,31.0
SEA,2011110603,False,17.599999999999994,8.0,1.0,4.0,29.0,1.0,1833.0,13.0
SF,2011110604,False,29.83333333333333,7.0,6.0,3.0,30.0,2.0,1939.0,19.0
TB,2011110605,False,24.14285714285714,4.0,6.0,3.0,20.0,1.0,1796.0,16.0
ATL,2011110606,False,26.33333333333333,8.0,1.0,2.0,41.0,1.0,2266.0,31.0
DEN,2011110607,False,26.200000000000003,9.0,0.0,3.0,37.0,2.0,1911.0,37.0
CIN,2011110608,False,24.090909090909093,6.0,2.0,3.0,29.0,1.0,1975.0,24.0
NYG,2011110609,False,28.200000000000003,5.0,1.0,3.0,28.0,0.0,1817.0,24.0
GB,2011110610,False,22.0,5.0,5.0,4.0,26.0,4.0,1787.0,43.0
STL,2011110611,False,23.230769230769226,8.0,5.0,2.0,35.0,4.0,1291.0,13.0
BAL,2011110612,False,26.77777777777777,4.0,2.0,2.0,27.0,3.0,2040.0,23.0
CHI,2011110700,False,28.375,9.0,3.0,3.5,34.0,0.0,2007.0,30.0
OAK,2011111000,False,21.900000000000006,9.0,7.0,3.0,41.0,1.0,1957.0,24.0
BUF,2011111300,False,20.5,7.0,1.5,5.0,17.0,1.0,1528.0,7.0
STL,2011111310,False,31.599999999999994,4.0,5.0,4.0,29.0,1.0,1653.0,13.0
WAS,2011111309,False,22.5,6.0,4.0,2.0,17.0,3.0,1581.0,9.0
NO,2011111308,False,29.400000000000006,8.0,4.0,2.0,16.0,0.0,1799.0,26.0
ARI,2011111306,False,16.83333333333333,7.0,0.0,2.0,27.0,4.0,1902.0,21.0
TEN,2011111301,False,25.444444444444443,8.0,3.0,4.0,35.0,1.0,1956.0,29.0
HOU,2011111302,False,26.125,6.0,6.5,4.0,43.0,1.0,2106.0,37.0
PIT,2011111303,False,25.299999999999997,7.0,6.0,3.0,27.0,5.0,2021.0,24.0
JAC,2011111304,False,22.375,5.0,1.0,3.0,38.0,2.0,2121.0,17.0
DEN,2011111305,False,26.599999999999994,4.0,0.0,3.0,54.0,0.0,2042.0,17.0
BAL,2011111311,False,22.5,5.0,2.0,5.0,12.0,1.0,1499.0,17.0
DET,2011111307,False,29.66666666666667,9.0,0.0,2.0,18.0,3.0,1854.0,13.0
NYG,2011111312,False,18.22222222222223,6.0,5.0,3.0,29.0,1.0,2077.0,20.0
NE,2011111313,False,26.0,6.0,7.0,2.0,27.0,0.0,1807.0,36.0
MIN,2011111400,False,31.91666666666667,6.0,0.0,5.0,22.0,3.0,1607.0,7.0
NYJ,2011111700,False,20.727272727272734,2.0,4.0,2.5,28.0,3.0,1932.0,13.0
OAK,2011112000,False,33.125,6.0,4.0,3.0,41.0,4.0,2144.0,27.0
DAL,2011112005,False,21.599999999999994,5.0,4.0,2.0,30.0,4.0,2153.0,27.0
TB,2011112007,False,22.66666666666667,10.0,6.0,3.0,20.0,2.0,1821.0,26.0
CAR,2011112006,False,30.599999999999994,10.0,3.0,3.0,26.0,1.0,1613.0,35.0
CIN,2011112004,False,21.92857142857143,8.0,2.0,3.0,30.0,2.0,1973.0,24.0
JAC,2011112003,False,19.16666666666667,4.0,2.5,3.0,29.0,1.0,1853.0,10.0
BUF,2011112002,False,21.799999999999997,6.0,0.0,2.0,19.0,2.0,1734.0,8.0
SEA,2011112009,False,28.83333333333333,3.0,0.0,2.0,39.0,4.0,2100.0,24.0
ARI,2011112008,False,19.75,4.0,0.0,4.0,11.0,2.0,944.0,7.0
SD,2011112010,False,26.33333333333333,8.0,4.0,2.0,17.0,0.0,1610.0,20.0
TEN,2011112001,False,20.75,7.0,0.0,2.0,14.0,1.0,1381.0,17.0
PHI,2011112011,False,27.099999999999994,8.0,3.0,2.5,30.0,1.0,2156.0,17.0
KC,2011112100,False,32.16666666666667,6.0,3.0,3.0,26.0,3.0,1781.0,3.0
GB,2011112400,False,22.85714285714286,6.0,4.5,3.0,17.0,2.0,1746.0,27.0
MIA,2011112401,False,27.66666666666667,7.0,0.0,3.0,25.0,4.0,1888.0,19.0
SF,2011112402,False,22.555555555555557,2.0,0.0,3.0,21.0,9.0,1732.0,6.0
MIN,2011112703,False,26.099999999999994,5.0,4.0,2.0,24.0,4.0,1521.0,14.0
HOU,2011112702,False,33.69230769230769,3.0,4.0,1.5,28.0,0.0,1651.0,20.0
CLE,2011112701,False,25.700000000000003,5.0,0.0,3.5,30.0,2.0,1706.0,20.0
BUF,2011112700,False,27.727272727272734,4.0,5.0,2.5,28.0,3.0,2133.0,24.0
ARI,2011112704,False,29.181818181818187,5.0,0.0,4.0,37.0,3.0,2039.0,22.0
TB,2011112706,False,18.33333333333333,7.0,0.0,4.0,25.0,2.0,1597.0,16.0
CAR,2011112705,False,33.400000000000006,9.0,4.0,4.5,34.0,3.0,2177.0,27.0
WAS,2011112707,False,19.700000000000003,8.0,5.0,3.0,26.0,1.0,2000.0,23.0
CHI,2011112708,False,19.83333333333333,9.0,0.0,4.0,27.0,4.0,1798.0,20.0
NE,2011112709,False,30.700000000000003,6.0,9.0,2.5,34.0,1.0,1963.0,38.0
DEN,2011112710,False,25.0,7.0,0.0,3.0,51.0,1.0,2224.0,16.0
PIT,2011112711,False,21.14285714285714,6.0,2.5,3.5,26.0,1.0,2010.0,13.0
NYG,2011112800,False,21.700000000000003,5.0,6.5,2.0,22.0,1.0,1888.0,24.0
PHI,2011120100,False,22.454545454545453,7.0,2.0,4.0,25.0,2.0,1780.0,14.0
NYJ,2011120400,False,28.63636363636364,3.0,3.0,2.5,28.0,0.0,1932.0,34.0
IND,2011120413,False,18.200000000000003,5.0,7.0,3.0,30.0,2.0,2140.0,24.0
DEN,2011120409,False,24.08333333333333,8.0,7.0,2.0,33.0,2.0,1327.0,34.0
ATL,2011120408,False,22.888888888888886,7.0,0.0,3.0,18.0,0.0,1496.0,10.0
CAR,2011120407,False,22.875,12.0,4.5,2.0,37.0,2.0,1961.0,38.0
CIN,2011120405,False,28.0,5.0,0.0,3.5,22.0,3.0,1636.0,7.0
KC,2011120401,False,21.75,3.0,0.5,3.0,37.0,2.0,1962.0,10.0
TEN,2011120402,False,30.125,7.0,3.5,4.0,30.0,1.0,,23.0
OAK,2011120403,False,20.454545454545453,6.0,0.0,2.0,14.0,2.0,1300.0,14.0
BAL,2011120404,False,28.700000000000003,7.0,0.0,4.0,52.0,1.0,2254.0,23.0
STL,2011120412,False,18.75,3.0,0.0,2.0,23.0,4.0,1414.0,0.0
DAL,2011120411,False,35.2,5.0,4.0,4.5,20.0,5.0,2013.0,13.0
GB,2011120410,False,23.272727272727266,11.0,4.0,3.0,28.0,2.0,1980.0,37.0
DET,2011120406,False,32.78571428571429,13.0,9.0,2.0,37.0,4.0,2273.0,38.0
SD,2011120500,False,22.875,12.0,6.0,3.0,23.0,0.0,1697.0,38.0
CLE,2011120800,False,30.714285714285708,5.0,0.5,2.0,30.0,3.0,1931.0,3.0
NE,2011121100,False,27.0,7.0,4.5,3.0,19.0,1.0,1431.0,33.0
NO,2011121109,False,24.625,10.0,5.0,2.0,27.0,2.0,2253.0,22.0
TB,2011121108,False,27.230769230769226,4.0,0.5,5.0,23.0,3.0,1628.0,14.0
PHI,2011121107,False,22.111111111111114,4.0,0.0,1.0,32.0,4.0,1881.0,26.0
ATL,2011121106,False,25.200000000000003,8.0,3.0,2.5,26.0,3.0,1843.0,31.0
MIN,2011121105,False,23.0,9.0,0.0,5.0,34.0,4.0,1717.0,28.0
KC,2011121102,False,23.214285714285708,6.0,0.0,2.0,21.0,5.0,1338.0,10.0
HOU,2011121103,False,20.700000000000003,11.0,5.0,3.0,27.0,5.0,1904.0,20.0
IND,2011121104,False,25.5,1.0,0.0,2.5,16.0,4.0,1432.0,10.0
CHI,2011121111,False,28.36363636363636,5.0,0.0,3.0,38.0,4.0,1907.0,10.0
SF,2011121110,False,36.6,3.0,0.0,2.0,21.0,5.0,1856.0,19.0
BUF,2011121112,False,20.599999999999994,6.0,0.0,3.0,20.0,1.0,1467.0,9.0
OAK,2011121101,False,21.25,3.0,2.5,3.0,29.0,1.0,1880.0,16.0
NYG,2011121113,False,24.0,11.0,5.5,2.0,30.0,0.0,2059.0,37.0
STL,2011121200,False,29.700000000000003,3.0,0.0,3.5,30.0,3.0,1711.0,13.0
JAC,2011121500,False,20.200000000000003,5.0,0.0,4.0,19.0,5.0,1289.0,13.0
DAL,2011121700,False,23.285714285714292,6.0,8.0,2.0,35.0,2.0,2279.0,31.0
TEN,2011121802,False,25.0,5.0,6.0,2.0,19.0,1.0,1917.0,13.0
WAS,2011121803,False,28.0,6.0,7.0,3.0,39.0,1.0,2100.0,23.0
SEA,2011121804,False,32.0,5.0,2.5,1.0,33.0,1.0,1902.0,36.0
MIA,2011121801,False,31.66666666666667,10.0,0.0,3.0,38.0,2.0,1735.0,30.0
CIN,2011121800,False,29.454545454545453,4.0,3.5,3.0,32.0,1.0,1803.0,20.0
NO,2011121805,False,26.727272727272734,10.0,7.0,4.0,38.0,0.0,2329.0,42.0
GB,2011121807,False,21.875,7.0,0.0,4.5,18.0,4.0,1429.0,14.0
CAR,2011121806,False,21.33333333333333,8.0,1.5,4.0,33.0,2.0,1954.0,28.0
DET,2011121808,False,20.700000000000003,11.0,2.0,3.0,19.0,2.0,1707.0,28.0
NYJ,2011121809,False,33.14285714285714,5.0,0.0,2.0,27.0,4.0,1794.0,19.0
CLE,2011121810,False,24.66666666666667,5.0,2.0,3.0,28.0,2.0,1882.0,17.0
NE,2011121811,False,30.33333333333333,9.0,4.0,3.0,35.0,2.0,2021.0,41.0
BAL,2011121812,False,25.42857142857143,5.0,1.0,5.5,14.0,7.0,1548.0,14.0
PIT,2011121900,False,15.36363636363636,9.0,3.0,2.0,19.0,3.0,1886.0,3.0
HOU,2011122200,False,21.090909090909093,7.0,4.0,3.0,30.0,4.0,1625.0,16.0
DEN,2011122400,False,22.714285714285708,5.0,0.0,3.0,34.0,3.0,1830.0,14.0
STL,2011122409,False,25.599999999999994,5.0,0.0,3.0,36.0,3.0,1841.0,0.0
ARI,2011122408,False,22.200000000000003,7.0,0.0,3.0,19.0,5.0,1701.0,16.0
TB,2011122407,False,20.799999999999997,3.0,4.5,2.5,18.0,3.0,1977.0,16.0
MIN,2011122406,False,22.444444444444443,7.0,5.5,3.0,38.0,2.0,1774.0,33.0
MIA,2011122401,False,21.5,5.0,0.0,5.0,26.0,5.0,1744.0,24.0
CLE,2011122402,False,26.0,4.0,0.0,4.0,25.0,2.0,1662.0,13.0
JAC,2011122403,False,18.200000000000003,4.0,0.0,3.0,28.0,1.0,1741.0,17.0
OAK,2011122404,False,30.0,4.0,5.0,2.0,25.0,0.0,1758.0,16.0
NYG,2011122405,False,27.15384615384616,8.0,0.0,3.0,25.0,2.0,1434.0,29.0
SD,2011122410,False,23.545454545454547,6.0,1.0,3.5,16.0,1.0,1650.0,10.0
SF,2011122412,False,22.875,6.0,0.5,3.0,38.0,2.0,1974.0,19.0
PHI,2011122411,False,23.090909090909093,10.0,6.0,4.0,25.0,2.0,1657.0,20.0
CHI,2011122500,False,20.099999999999994,8.0,7.0,5.0,42.0,0.0,2148.0,21.0
ATL,2011122600,False,21.900000000000006,7.0,6.0,4.0,13.0,0.0,1999.0,16.0
NYJ,2012010100,False,24.444444444444443,4.0,4.0,4.0,27.0,2.0,1733.0,17.0
BUF,2012010101,False,19.909090909090907,6.0,5.5,5.0,20.0,2.0,1822.0,21.0
SF,2012010112,False,27.454545454545453,5.0,4.0,3.0,32.0,3.0,2102.0,34.0
CAR,2012010111,False,20.33333333333333,8.0,1.0,5.0,22.0,2.0,1526.0,17.0
CHI,2012010109,False,19.700000000000003,5.0,0.0,2.0,24.0,7.0,1719.0,16.0
DET,2012010108,False,30.769230769230774,14.0,5.0,4.0,15.0,2.0,1700.0,41.0
WAS,2012010107,False,21.454545454545453,7.0,0.5,3.0,25.0,1.0,1841.0,10.0
IND,2012010105,False,17.75,3.0,6.0,2.0,22.0,3.0,1752.0,13.0
TEN,2012010104,False,28.5,8.0,4.0,3.0,21.0,3.0,1522.0,23.0
TB,2012010110,False,21.5,3.0,4.0,2.0,15.0,2.0,1792.0,22.0
SD,2012010114,False,30.0,9.0,11.0,2.0,28.0,0.0,1826.0,38.0
KC,2012010113,False,20.200000000000003,7.0,0.0,2.0,29.0,1.0,1622.0,7.0
PIT,2012010103,False,26.900000000000006,4.0,3.0,3.5,36.0,2.0,2351.0,13.0
BAL,2012010102,False,20.77777777777777,5.0,4.5,3.0,32.0,1.0,1766.0,24.0
SEA,2012010115,False,24.615384615384613,8.0,0.0,3.5,34.0,4.0,2022.0,20.0
DAL,2012010106,False,26.0,4.0,5.0,2.5,16.0,6.0,1527.0,14.0
DAL,2012090500,False,21.875,7.0,9.0,4.0,23.0,2.0,2047.0,24.0
IND,2012090900,False,30.5,12.0,0.0,2.0,15.0,3.0,1472.0,20.0
ATL,2012090908,False,30.200000000000003,6.0,7.0,3.0,23.0,1.0,1685.0,40.0
PHI,2012090907,False,21.08333333333333,10.0,0.0,5.0,27.0,2.0,2158.0,17.0
WAS,2012090906,False,27.0,8.0,6.0,2.0,43.0,1.0,2350.0,40.0
STL,2012090905,False,21.555555555555557,3.0,8.0,1.5,26.0,3.0,1806.0,22.0
NE,2012090904,False,27.555555555555557,10.0,7.0,2.0,34.0,1.0,1861.0,33.0
JAC,2012090901,False,20.454545454545453,5.0,2.5,3.0,33.0,2.0,2263.0,23.0
BUF,2012090902,False,25.75,6.0,5.0,4.0,25.0,0.0,1695.0,28.0
MIA,2012090903,False,29.545454545454547,5.0,1.0,4.0,18.0,3.0,1516.0,9.0
SEA,2012090910,False,20.875,1.0,0.5,3.0,33.0,3.0,2002.0,16.0
SF,2012090909,False,22.454545454545453,7.0,4.5,5.0,30.0,4.0,1980.0,30.0
CAR,2012090911,False,23.400000000000006,8.0,4.0,1.0,13.0,3.0,1353.0,10.0
PIT,2012090912,False,24.25,5.0,0.0,3.0,26.0,5.0,2105.0,19.0
CIN,2012091000,False,19.545454545454547,6.0,4.0,3.0,28.0,4.0,1946.0,13.0
SD,2012091001,False,39.833333333333336,4.0,4.0,1.0,19.0,1.0,1831.0,22.0
CHI,2012091300,False,22.22222222222223,2.0,0.0,4.0,23.0,7.0,1669.0,10.0
TB,2012091600,False,25.181818181818187,7.0,0.0,3.0,22.0,2.0,1591.0,33.0
OAK,2012091612,False,19.92307692307692,8.0,1.5,2.0,14.0,0.0,1511.0,13.0
HOU,2012091607,False,26.33333333333333,6.0,5.0,3.0,46.0,0.0,2597.0,27.0
CLE,2012091606,False,23.272727272727266,11.0,8.0,4.0,23.0,2.0,1627.0,27.0
KC,2012091605,False,31.0,11.0,2.0,4.0,24.0,5.0,1834.0,17.0
BAL,2012091604,False,31.799999999999997,6.0,0.0,3.0,21.0,2.0,1539.0,23.0
NO,2012091601,False,22.36363636363636,8.0,5.0,3.0,26.0,1.0,1824.0,27.0
ARI,2012091602,False,27.700000000000003,4.0,1.0,3.0,32.0,1.0,1699.0,20.0
MIN,2012091603,False,31.36363636363636,5.0,5.0,4.0,25.0,4.0,1822.0,20.0
WAS,2012091609,False,19.22222222222223,6.0,3.5,5.0,29.0,1.0,1716.0,27.0
DAL,2012091608,False,22.400000000000006,6.0,2.0,2.0,15.0,1.0,1521.0,7.0
NYJ,2012091610,False,21.099999999999994,3.0,0.0,2.5,22.0,2.0,1404.0,10.0
TEN,2012091611,False,29.454545454545453,3.0,0.0,1.5,10.0,0.0,981.0,10.0
DET,2012091613,False,26.5,4.0,4.0,3.0,25.0,2.0,1826.0,19.0
DEN,2012091700,False,24.5,6.0,4.0,3.0,27.0,3.0,1640.0,21.0
NYG,2012092000,False,37.285714285714285,8.0,6.0,2.0,29.0,2.0,2170.0,36.0
TB,2012092300,False,23.25,3.0,0.0,2.0,25.0,2.0,1616.0,10.0
JAC,2012092308,False,20.799999999999997,4.0,0.0,3.0,33.0,1.0,1662.0,22.0
BUF,2012092307,False,28.727272727272734,4.0,5.5,3.5,30.0,1.0,1976.0,24.0
NYJ,2012092306,False,24.700000000000003,5.0,0.0,3.0,33.0,1.0,2123.0,22.0
KC,2012092305,False,26.538461538461533,6.0,4.0,3.0,45.0,3.0,2547.0,27.0
CIN,2012092304,False,25.615384615384613,8.0,7.5,2.0,27.0,2.0,1650.0,38.0
STL,2012092301,False,21.85714285714286,3.0,0.0,3.0,17.0,6.0,1564.0,6.0
SF,2012092302,False,32.375,3.0,5.0,4.0,20.0,3.0,1592.0,13.0
DET,2012092303,False,29.909090909090907,8.0,6.5,4.0,36.0,1.0,1528.0,41.0
ATL,2012092310,False,30.16666666666667,4.0,6.0,3.0,26.0,2.0,2174.0,27.0
PHI,2012092309,False,22.25,7.0,0.0,4.0,21.0,5.0,1527.0,6.0
PIT,2012092312,False,25.66666666666667,7.0,7.0,2.5,20.0,1.0,2175.0,31.0
HOU,2012092311,False,24.714285714285708,8.0,2.0,3.0,34.0,1.0,1900.0,31.0
NE,2012092313,False,17.25,4.0,8.0,2.5,34.0,2.0,1863.0,30.0
GB,2012092400,False,19.875,3.0,0.5,3.0,21.0,8.0,2019.0,12.0
CLE,2012092700,False,21.090909090909093,7.0,1.0,3.0,17.0,1.0,1617.0,16.0
NE,2012093000,False,24.181818181818187,15.0,8.0,5.0,40.0,1.0,,52.0
SF,2012093006,False,38.0,7.0,3.0,4.0,42.0,2.0,2216.0,33.0
SEA,2012093005,False,27.0,4.0,5.0,4.5,34.0,2.0,1792.0,13.0
CAR,2012093004,False,23.91666666666667,11.0,2.5,4.0,35.0,3.0,1806.0,28.0
MIN,2012093003,False,26.5,5.0,0.5,3.5,28.0,2.0,1758.0,19.0
SD,2012093002,False,17.875,5.0,6.0,3.0,33.0,3.0,2032.0,36.0
TEN,2012093001,False,18.692307692307693,8.0,5.0,5.0,28.0,4.0,1654.0,14.0
CIN,2012093009,False,27.0,6.0,5.0,3.0,31.0,0.0,1879.0,27.0
OAK,2012093008,False,20.0,5.0,0.0,2.5,16.0,3.0,1355.0,6.0
MIA,2012093007,False,19.5,12.0,5.5,2.0,28.0,4.0,2100.0,21.0
WAS,2012093011,False,19.91666666666667,11.0,6.5,3.5,30.0,2.0,1939.0,24.0
NO,2012093010,False,22.714285714285708,9.0,6.0,2.0,19.0,2.0,1828.0,27.0
NYG,2012093012,False,30.299999999999997,5.0,4.0,3.0,19.0,0.0,1599.0,17.0
CHI,2012100100,False,22.285714285714292,8.0,9.0,3.0,26.0,2.0,1850.0,32.0
ARI,2012100400,False,28.090909090909093,5.0,0.0,3.0,17.0,9.0,2062.0,3.0
PHI,2012100701,False,22.0,2.0,2.0,3.0,23.0,3.0,1589.0,14.0
GB,2012100702,False,25.08333333333333,9.0,3.0,3.0,23.0,5.0,1492.0,27.0
CLE,2012100703,False,29.25,6.0,5.0,5.0,19.0,0.0,1476.0,27.0
ATL,2012100700,False,20.0,8.0,5.0,3.0,26.0,1.0,2221.0,24.0
MIA,2012100705,False,23.0,6.0,5.0,2.0,31.0,2.0,1729.0,17.0
BAL,2012100706,False,23.0,6.0,0.0,2.5,22.0,4.0,1550.0,9.0
SEA,2012100707,False,34.77777777777777,5.0,6.0,2.5,34.0,2.0,2146.0,16.0
CHI,2012100708,False,20.625,7.0,7.0,5.0,33.0,1.0,2160.0,39.0
DEN,2012100709,False,24.0,7.0,4.0,3.0,19.0,2.0,1451.0,21.0
BUF,2012100710,False,26.400000000000006,3.0,2.0,4.0,18.0,1.0,1410.0,3.0
TEN,2012100704,False,26.33333333333333,3.0,4.0,2.5,18.0,2.0,1614.0,7.0
SD,2012100711,False,19.700000000000003,8.0,5.0,4.0,18.0,5.0,1834.0,24.0
HOU,2012100800,False,23.299999999999997,8.0,2.5,2.0,35.0,0.0,2116.0,23.0
PIT,2012101100,False,23.700000000000003,7.0,4.0,2.0,22.0,1.0,1798.0,23.0
KC,2012101401,False,19.77777777777777,4.0,1.5,2.0,30.0,0.0,1926.0,9.0
IND,2012101402,False,21.272727272727266,4.0,0.0,3.0,16.0,4.0,1580.0,9.0
CIN,2012101403,False,28.933333333333337,5.0,6.0,3.0,20.0,2.0,1803.0,24.0
DET,2012101404,False,27.454545454545453,10.0,0.0,3.5,28.0,0.0,1836.0,26.0
OAK,2012101400,False,16.888888888888886,12.0,7.0,3.0,32.0,3.0,2187.0,20.0
STL,2012101405,False,19.66666666666667,7.0,3.0,4.0,27.0,3.0,1999.0,14.0
DAL,2012101406,False,30.400000000000006,8.0,5.0,4.0,42.0,1.0,2401.0,29.0
BUF,2012101407,False,22.08333333333333,5.0,0.0,3.0,33.0,2.0,1879.0,19.0
NE,2012101408,False,26.0,7.0,4.5,3.0,26.0,1.0,2040.0,23.0
NYG,2012101409,False,28.16666666666667,6.0,3.0,3.0,35.0,0.0,1936.0,26.0
MIN,2012101410,False,26.200000000000003,7.0,5.0,2.0,24.0,4.0,1891.0,26.0
GB,2012101411,False,33.599999999999994,7.0,7.0,2.0,31.0,2.0,1679.0,42.0
DEN,2012101500,False,19.714285714285708,6.0,7.5,2.0,22.0,0.0,1585.0,33.0
SEA,2012101800,False,16.77777777777777,5.0,0.0,4.0,28.0,2.0,1679.0,6.0
ARI,2012102101,False,27.909090909090907,5.0,5.0,4.0,26.0,7.0,2105.0,14.0
DAL,2012102102,False,26.0,2.0,5.0,2.0,30.0,0.0,2017.0,19.0
NO,2012102103,False,22.5,8.0,7.5,3.0,26.0,0.0,1575.0,35.0
GB,2012102104,False,23.5,7.0,6.0,2.0,25.0,3.0,1966.0,30.0
BAL,2012102105,False,29.384615384615387,1.0,0.0,3.5,12.0,4.0,1304.0,13.0
TEN,2012102107,False,29.5,8.0,3.0,2.0,26.0,2.0,,35.0
CLE,2012102106,False,18.0,5.0,4.0,2.0,17.0,0.0,1479.0,13.0
NYJ,2012102108,False,25.0,9.0,5.0,3.0,33.0,4.0,2142.0,26.0
JAC,2012102109,False,30.400000000000006,3.0,0.0,2.0,25.0,3.0,1804.0,23.0
PIT,2012102110,False,24.5,12.0,2.5,3.5,28.0,3.0,2250.0,24.0
DET,2012102200,False,25.0,7.0,1.0,4.5,18.0,3.0,1513.0,7.0
TB,2012102500,False,27.900000000000006,6.0,0.5,2.0,39.0,1.0,2265.0,36.0
MIA,2012102801,False,35.8,5.0,0.0,2.0,29.0,2.0,1722.0,29.0
SD,2012102802,False,25.090909090909093,2.0,0.5,3.0,34.0,1.0,1852.0,6.0
IND,2012102803,False,21.125,9.0,7.5,4.0,33.0,2.0,2023.0,19.0
NE,2012102804,False,26.66666666666667,13.0,7.5,2.0,28.0,0.0,1734.0,45.0
JAC,2012102800,False,25.454545454545453,7.0,0.0,2.0,20.0,2.0,1848.0,15.0
ATL,2012102805,False,21.285714285714292,3.0,5.0,2.0,37.0,2.0,1975.0,30.0
WAS,2012102808,False,22.555555555555557,3.0,0.0,5.0,19.0,1.0,1607.0,12.0
SEA,2012102807,False,24.77777777777777,5.0,6.0,3.0,19.0,0.0,1509.0,24.0
CAR,2012102806,False,17.75,9.0,0.0,2.0,36.0,2.0,2198.0,22.0
OAK,2012102809,False,33.18181818181819,7.0,0.0,2.0,33.0,0.0,1738.0,26.0
NYG,2012102810,False,26.900000000000006,5.0,0.0,2.5,28.0,1.0,1662.0,28.0
NO,2012102811,False,17.36363636363636,4.0,0.0,3.5,16.0,1.0,1486.0,14.0
SF,2012102900,False,30.625,6.0,7.0,3.0,29.0,4.0,1876.0,24.0
KC,2012110100,False,23.75,5.0,5.0,2.0,30.0,1.0,1891.0,13.0
ARI,2012110401,False,20.454545454545453,6.0,0.0,3.0,18.0,2.0,1590.0,17.0
DET,2012110402,False,24.57142857142857,8.0,7.5,3.5,32.0,1.0,2130.0,31.0
CHI,2012110403,False,34.375,8.0,4.0,3.0,33.0,3.0,2221.0,49.0
DEN,2012110404,False,28.200000000000003,6.0,5.0,2.5,24.0,0.0,1837.0,31.0
CAR,2012110400,False,28.285714285714292,6.0,5.0,3.0,27.0,0.0,1480.0,21.0
BAL,2012110405,False,21.700000000000003,4.0,2.5,3.0,36.0,1.0,1892.0,25.0
MIA,2012110407,False,20.375,6.0,6.5,3.0,17.0,2.0,1506.0,20.0
BUF,2012110406,False,26.0,5.0,3.0,3.0,16.0,3.0,1557.0,9.0
MIN,2012110408,False,19.900000000000006,7.0,0.0,4.0,27.0,4.0,1440.0,20.0
TB,2012110409,False,29.099999999999994,10.0,4.0,4.0,31.0,1.0,1681.0,42.0
PIT,2012110410,False,36.8,5.0,4.0,4.0,32.0,4.0,2115.0,24.0
DAL,2012110411,False,23.714285714285708,7.0,6.5,3.0,18.0,1.0,1634.0,13.0
PHI,2012110500,False,27.444444444444443,9.0,0.0,5.0,29.0,7.0,2010.0,13.0
IND,2012110800,False,24.5,6.0,4.0,3.0,33.0,2.0,2146.0,26.0
SD,2012111101,False,24.63636363636364,8.0,5.0,3.0,26.0,2.0,2180.0,24.0
TEN,2012111102,False,27.5,7.0,0.0,4.0,34.0,1.0,1993.0,36.0
BUF,2012111103,False,21.0,11.0,6.0,5.0,28.0,3.0,2030.0,31.0
OAK,2012111104,False,19.615384615384613,6.0,4.0,3.0,24.0,3.0,2002.0,20.0
DEN,2012111100,False,35.61538461538461,6.0,6.0,3.0,20.0,1.0,1706.0,34.0
NYG,2012111105,False,25.272727272727266,2.0,2.0,5.0,20.0,4.0,1785.0,13.0
DET,2012111107,False,20.15384615384616,7.0,5.0,3.0,17.0,2.0,1536.0,24.0
ATL,2012111106,False,22.090909090909093,8.0,6.0,1.0,18.0,1.0,1955.0,27.0
NYJ,2012111108,False,25.22222222222223,2.0,0.0,3.5,22.0,3.0,1429.0,6.0
DAL,2012111109,False,28.181818181818187,7.0,4.0,3.0,24.0,3.0,1678.0,35.0
STL,2012111110,False,18.200000000000003,6.0,7.0,3.0,37.0,2.0,2445.0,24.0
HOU,2012111111,False,22.875,6.0,0.0,1.0,33.0,1.0,1868.0,13.0
KC,2012111200,False,26.818181818181813,3.0,0.0,4.0,35.0,2.0,858.0,13.0
MIA,2012111500,False,30.230769230769226,3.0,0.0,2.5,24.0,3.0,1497.0,14.0
GB,2012111801,False,27.5,6.0,5.5,3.0,29.0,3.0,1818.0,23.0
ARI,2012111802,False,23.66666666666667,3.0,0.0,2.0,26.0,3.0,1639.0,19.0
TB,2012111803,False,30.91666666666667,9.0,3.0,3.0,30.0,1.0,1942.0,27.0
CLE,2012111804,False,27.272727272727266,5.0,2.0,3.0,33.0,2.0,1843.0,20.0
PHI,2012111800,False,24.700000000000003,7.0,0.0,4.0,21.0,4.0,1884.0,6.0
